countryName,sourceUnemp,ageRange,year,statusNoteUnemp,ageRangeNoteUnemp,indicatorNoteUnemp,sourceNoteUnemp,unemployment,countryISO3
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 65+,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,6068.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): Total,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,295925.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 15-19,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,59705.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 20-24,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,78940.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 25-29,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,42476.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 30-34,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,30896.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 35-39,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,20832.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 40-44,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,19484.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 45-49,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,13136.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 50-54,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,9830.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 55-59,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,8878.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 60-64,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,5681.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 65+,2004,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,6068.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15+",2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,318233.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15-64",2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,306780.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15-24",2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,144851.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 25+",2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,173382.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): Total,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,318233.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 15-24,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,144851.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 25-54,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,143536.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 55-64,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,18393.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 65+,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,11453.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): Total,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,318233.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 15-24,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,144851.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 25-34,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,75068.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 35-44,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,44442.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 45-54,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,24026.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 55-64,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,18393.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 65+,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,11453.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): Total,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,318233.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 15-19,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,64831.99999999999,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 20-24,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,80019.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 25-29,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,44217.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 30-34,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,30850.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 35-39,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,23087.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 40-44,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,21355.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 45-49,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,17584.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 50-54,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,6443.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 55-59,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,10638.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 60-64,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,7756.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 65+,2003,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,11453.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15+",2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,250704.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15-64",2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,246692.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15-24",2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,129324.99999999999,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 25+",2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,121379.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): Total,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,250704.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 15-24,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,129324.99999999999,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 25-54,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,110334.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 55-64,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,7033.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 65+,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,4011.9999999999995,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): Total,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,250704.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 15-24,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,129324.99999999999,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 25-34,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,57033.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 35-44,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,30420.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 45-54,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,22881.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 55-64,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,7033.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 65+,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,4011.9999999999995,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): Total,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,250704.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 15-19,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,56574.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 20-24,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,72752.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 25-29,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,31459.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 30-34,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,25574.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 35-39,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,19959.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 40-44,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,10461.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 45-49,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,11894.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 50-54,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,10987.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 55-59,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,4193.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 60-64,2001,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,2840.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 65+,2001,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing,4011.9999999999995,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15+",2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,256632.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15-64",2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,253301.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 15-24",2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,131387.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment","Age (Youth, adults): 25+",2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,125245.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): Total,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,256632.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 15-24,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,131387.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 25-54,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,112790.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 55-64,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,9124.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (Aggregate bands): 65+,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,3330.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): Total,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,256632.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 15-24,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,131387.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 25-34,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,57115.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 35-44,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,32302.999999999996,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 45-54,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,23373.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 55-64,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,9124.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (10-year bands): 65+,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,3330.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): Total,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,256632.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 15-19,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,49751.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 20-24,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,81636.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 25-29,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,37117.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 30-34,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,19997.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 35-39,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,18695.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 40-44,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,13608.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 45-49,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,14025.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 50-54,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,9348.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 55-59,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,6557.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 60-64,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,2567.0,ECU
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Age (5-year bands): 65+,2000,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,3330.0,ECU
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 15+",2020,,,,Repository: ILO-STATISTICS - Micro data processing,2259256.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 15-64",2020,,,,Repository: ILO-STATISTICS - Micro data processing,2259256.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 15-24",2020,,,,Repository: ILO-STATISTICS - Micro data processing,891145.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 25+",2020,,,,Repository: ILO-STATISTICS - Micro data processing,1368112.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): Total,2020,,,,Repository: ILO-STATISTICS - Micro data processing,2259256.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): 15-24,2020,,,,Repository: ILO-STATISTICS - Micro data processing,891145.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): 25-54,2020,,,,Repository: ILO-STATISTICS - Micro data processing,1317551.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): 55-64,2020,,,,Repository: ILO-STATISTICS - Micro data processing,50560.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): Total,2020,,,,Repository: ILO-STATISTICS - Micro data processing,2259256.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 15-24,2020,,,,Repository: ILO-STATISTICS - Micro data processing,891145.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 25-34,2020,,,,Repository: ILO-STATISTICS - Micro data processing,863195.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 35-44,2020,,,,Repository: ILO-STATISTICS - Micro data processing,319306.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 45-54,2020,,,,Repository: ILO-STATISTICS - Micro data processing,135050.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 55-64,2020,,,,Repository: ILO-STATISTICS - Micro data processing,50560.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): Total,2020,,,,Repository: ILO-STATISTICS - Micro data processing,2259256.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 15-19,2020,,,,Repository: ILO-STATISTICS - Micro data processing,175911.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 20-24,2020,,,,Repository: ILO-STATISTICS - Micro data processing,715234.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 25-29,2020,,,,Repository: ILO-STATISTICS - Micro data processing,596836.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 30-34,2020,,,,Repository: ILO-STATISTICS - Micro data processing,266359.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 35-39,2020,,,,Repository: ILO-STATISTICS - Micro data processing,196748.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 40-44,2020,,,,Repository: ILO-STATISTICS - Micro data processing,122558.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 45-49,2020,,,,Repository: ILO-STATISTICS - Micro data processing,82547.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 50-54,2020,,,,Repository: ILO-STATISTICS - Micro data processing,52503.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 55-59,2020,,,,Repository: ILO-STATISTICS - Micro data processing,33316.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 60-64,2020,,,,Repository: ILO-STATISTICS - Micro data processing,17244.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 15+",2019,,,,Repository: ILO-STATISTICS - Micro data processing,2225629.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 15-64",2019,,,,Repository: ILO-STATISTICS - Micro data processing,2225629.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 15-24",2019,,,,Repository: ILO-STATISTICS - Micro data processing,977207.0,EGY
Egypt,LFS - Labour Force Sample Survey,"Age (Youth, adults): 25+",2019,,,,Repository: ILO-STATISTICS - Micro data processing,1248423.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,2225629.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): 15-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,977207.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): 25-54,2019,,,,Repository: ILO-STATISTICS - Micro data processing,1224728.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (Aggregate bands): 55-64,2019,,,,Repository: ILO-STATISTICS - Micro data processing,23695.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,2225629.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 15-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,977207.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 25-34,2019,,,,Repository: ILO-STATISTICS - Micro data processing,916860.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 35-44,2019,,,,Repository: ILO-STATISTICS - Micro data processing,223138.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 45-54,2019,,,,Repository: ILO-STATISTICS - Micro data processing,84730.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (10-year bands): 55-64,2019,,,,Repository: ILO-STATISTICS - Micro data processing,23695.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,2225629.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 15-19,2019,,,,Repository: ILO-STATISTICS - Micro data processing,184569.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 20-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,792638.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 25-29,2019,,,,Repository: ILO-STATISTICS - Micro data processing,682482.0,EGY
Egypt,LFS - Labour Force Sample Survey,Age (5-year bands): 30-34,2019,,,,Repository: ILO-STATISTICS - Micro data processing,234379.0,EGY
